"Games_Played","Games_Started","Goals","Assists","SHOTS","SHOTS_ON_TARGET","Game_Winning_Goals","HmG","RdG","G_90min","Games_Winning_Assists","OFF","Shots_on_Goals_Percent","Target"
19,18,0,0,2,1,0,0,0,0,0,1,50,"1"
8,3,4,2,12,8,0,3,1,1.01,2,6,66.67,"0"
7,3,3,0,7,5,2,2,1,0.82,0,1,71.43,"0"
10,9,0,0,3,1,0,0,0,0,0,0,33.33,"0"
25,24,0,1,7,3,0,0,0,0,0,0,42.86,"1"
26,25,0,0,14,5,0,0,0,0,0,1,35.71,"1"
5,1,0,0,1,0,0,0,0,0,0,1,0,"0"
32,32,0,5,13,3,0,0,0,0,1,0,23.08,"1"
3,3,0,0,1,1,0,0,0,0,0,0,100,"0"
1,0,0,0,1,0,0,0,0,0,0,0,0,"0"
14,9,0,3,6,1,0,0,0,0,1,3,16.67,"0"
2,2,0,0,1,0,0,0,0,0,0,1,0,"0"
6,5,0,1,6,1,0,0,0,0,0,0,16.67,"0"
22,20,7,10,59,24,2,4,3,0.37,1,9,40.68,"1"
25,23,2,1,37,13,0,1,1,0.09,0,5,35.14,"1"
17,1,3,0,9,3,0,0,3,0.77,0,3,33.33,"0"
16,16,1,0,5,2,0,1,0,0.06,0,0,40,"1"
9,0,0,0,6,2,0,0,0,0,0,0,33.33,"0"
18,13,1,1,4,2,0,0,1,0.08,0,0,50,"1"
20,2,2,1,6,5,0,0,2,0.5,0,0,83.33,"0"
19,18,2,0,6,3,1,1,1,0.11,0,0,50,"1"
32,31,3,4,35,10,2,2,1,0.1,0,1,28.57,"1"
16,10,0,0,6,0,0,0,0,0,0,1,0,"0"
20,16,1,1,2,1,0,0,1,0.06,0,3,50,"1"
19,18,3,2,17,5,0,3,0,0.17,1,0,29.41,"1"
12,7,0,0,8,2,0,0,0,0,0,13,25,"0"
22,13,4,4,52,20,3,2,2,0.29,1,18,38.46,"1"
2,0,0,0,1,0,0,0,0,0,0,0,0,"0"
15,5,0,0,4,3,0,0,0,0,0,0,75,"0"
7,4,1,0,6,2,0,1,0,0.22,0,1,33.33,"0"
20,15,2,5,36,10,1,1,1,0.13,3,1,27.78,"1"
19,14,0,1,10,2,0,0,0,0,0,1,20,"1"
20,20,0,0,4,2,0,0,0,0,0,0,50,"1"
3,3,0,0,1,0,0,0,0,0,0,2,0,"0"
26,14,6,0,39,15,1,2,4,0.39,0,15,38.46,"1"
28,24,0,5,29,14,0,0,0,0,3,2,48.28,"1"
4,4,0,0,2,1,0,0,0,0,0,0,50,"0"
26,26,0,0,10,2,0,0,0,0,0,0,20,"1"
23,9,5,0,42,13,1,2,3,0.45,0,4,30.95,"0"
27,25,3,2,19,8,1,3,0,0.12,1,2,42.11,"1"
3,2,1,0,2,1,0,1,0,0.42,0,0,50,"0"
20,19,1,1,8,2,0,0,1,0.05,0,1,25,"1"
14,14,1,0,18,5,0,1,0,0.08,0,0,27.78,"1"
3,3,0,1,3,1,0,0,0,0,0,0,33.33,"0"
3,2,0,0,3,0,0,0,0,0,0,0,0,"0"
31,27,0,2,13,2,0,0,0,0,0,0,15.38,"1"
32,32,8,9,81,40,2,4,4,0.25,2,4,49.38,"1"
5,2,0,0,2,0,0,0,0,0,0,0,0,"0"
32,32,0,2,10,0,0,0,0,0,0,1,0,"1"
1,1,0,0,2,1,0,0,0,0,0,3,50,"0"
18,16,0,0,7,2,0,0,0,0,0,2,28.57,"1"
21,17,3,5,43,22,1,3,0,0.17,2,21,51.16,"1"
1,1,0,0,1,0,0,0,0,0,0,0,0,"0"
5,5,1,2,7,2,0,0,1,0.19,0,1,28.57,"0"
12,8,0,0,5,1,0,0,0,0,0,0,20,"0"
30,15,3,3,34,11,2,3,0,0.2,1,4,32.35,"1"
22,20,0,3,15,6,0,0,0,0,1,2,40,"1"
9,9,0,0,5,0,0,0,0,0,0,1,0,"0"
1,0,0,0,2,1,0,0,0,0,0,1,50,"0"
18,18,1,2,19,7,0,1,0,0.06,1,0,36.84,"1"
4,4,0,3,2,1,0,0,0,0,1,0,50,"0"
4,4,0,0,2,1,0,0,0,0,0,0,50,"0"
19,6,3,1,17,11,1,2,1,0.47,1,2,64.71,"0"
23,20,1,0,7,3,0,0,1,0.05,0,0,42.86,"1"
16,14,1,4,11,4,0,1,0,0.07,1,2,36.36,"1"
31,26,16,11,83,45,4,9,7,0.6,3,35,54.22,"1"
32,31,5,15,56,18,1,5,0,0.16,3,10,32.14,"1"
29,25,13,2,74,31,5,10,3,0.58,1,33,41.89,"1"
16,9,0,0,5,1,0,0,0,0,0,0,20,"0"
6,2,0,0,5,2,0,0,0,0,0,1,40,"0"
17,16,1,1,7,1,0,0,1,0.06,0,0,14.29,"1"
3,3,0,1,3,1,0,0,0,0,1,3,33.33,"0"
10,5,0,0,3,0,0,0,0,0,0,0,0,"0"
26,25,2,1,8,5,0,0,2,0.08,0,0,62.5,"1"
13,7,0,1,10,6,0,0,0,0,0,2,60,"0"
17,16,1,0,9,3,0,1,0,0.06,0,0,33.33,"1"
16,9,1,2,12,7,0,1,0,0.11,2,1,58.33,"0"
23,18,3,5,27,14,1,2,1,0.17,2,1,51.85,"1"
26,19,1,1,20,5,1,1,0,0.05,0,1,25,"1"
25,25,0,0,3,0,0,0,0,0,0,2,0,"1"
18,16,7,2,28,14,1,4,3,0.41,1,4,50,"1"
3,3,0,1,1,0,0,0,0,0,1,1,0,"0"
12,5,1,1,17,7,1,0,1,0.17,0,1,41.18,"0"
22,20,4,8,34,16,0,2,2,0.2,1,8,47.06,"1"
1,0,0,0,1,0,0,0,0,0,0,0,0,"0"
27,24,1,0,3,2,0,0,1,0.04,0,1,66.67,"1"
14,10,1,1,11,6,0,0,1,0.09,1,0,54.55,"0"
26,11,1,2,14,2,0,0,1,0.08,1,0,14.29,"1"
17,16,0,0,9,2,0,0,0,0,0,0,22.22,"1"
14,10,0,1,3,1,0,0,0,0,1,0,33.33,"0"
25,25,7,5,53,20,2,4,3,0.3,1,3,37.74,"1"
28,21,1,2,11,1,0,0,1,0.05,0,0,9.09,"1"
29,29,0,0,10,1,0,0,0,0,0,0,10,"1"
1,0,0,0,1,0,0,0,0,0,0,0,0,"0"
17,16,0,2,3,0,0,0,0,0,1,1,0,"1"
10,4,0,0,8,1,0,0,0,0,0,1,12.5,"0"
3,3,0,0,1,0,0,0,0,0,0,0,0,"0"
19,11,2,2,34,8,1,2,0,0.17,1,1,23.53,"0"
24,24,0,4,8,0,0,0,0,0,0,0,0,"1"
24,19,0,3,19,3,0,0,0,0,2,2,15.79,"1"
30,25,5,11,54,24,1,4,1,0.2,2,12,44.44,"1"
24,12,1,3,19,9,0,1,0,0.07,0,3,47.37,"1"
2,2,0,0,1,0,0,0,0,0,0,0,0,"0"
34,29,6,6,59,29,1,2,4,0.21,3,15,49.15,"1"
1,1,0,0,1,1,0,0,0,0,0,0,100,"0"
25,23,0,0,9,1,0,0,0,0,0,1,11.11,"1"
5,5,0,1,2,0,0,0,0,0,0,1,0,"0"
14,5,1,1,15,5,0,0,1,0.18,0,6,33.33,"0"
17,9,0,0,10,4,0,0,0,0,0,0,40,"0"
32,30,11,4,68,33,5,6,5,0.39,0,13,48.53,"1"
19,19,0,2,11,4,0,0,0,0,1,0,36.36,"1"
29,29,3,1,33,9,2,1,2,0.11,0,5,27.27,"1"
33,30,9,10,68,30,1,7,2,0.3,0,8,44.12,"1"
9,2,0,1,2,0,0,0,0,0,0,0,0,"0"
33,19,3,2,28,7,0,3,0,0.15,0,3,25,"1"
24,16,1,1,27,8,0,0,1,0.06,0,0,29.63,"1"
24,4,2,2,22,6,0,1,1,0.26,0,4,27.27,"0"
29,29,5,11,42,19,2,4,1,0.18,5,6,45.24,"1"
7,4,1,1,6,3,0,1,0,0.25,0,0,50,"0"
7,1,0,0,4,1,0,0,0,0,0,0,25,"0"
30,28,0,2,13,4,0,0,0,0,0,0,30.77,"1"
5,3,0,0,6,0,0,0,0,0,0,3,0,"0"
4,4,1,0,9,3,0,1,0,0.3,0,3,33.33,"0"
3,2,0,0,4,1,0,0,0,0,0,0,25,"0"
11,11,0,0,2,0,0,0,0,0,0,0,0,"0"
27,27,3,1,40,9,0,2,1,0.12,0,4,22.5,"1"
11,7,1,0,15,7,0,1,0,0.13,0,17,46.67,"0"
11,9,1,3,3,2,1,1,0,0.13,1,1,66.67,"0"
17,9,1,0,10,3,1,0,1,0.1,0,0,30,"0"
30,29,5,6,27,11,1,3,2,0.18,1,1,40.74,"1"
23,18,0,0,16,8,0,0,0,0,0,0,50,"1"
3,0,0,0,3,1,0,0,0,0,0,1,33.33,"0"
10,8,0,1,11,4,0,0,0,0,0,2,36.36,"0"
34,33,2,2,27,9,0,2,0,0.06,0,0,33.33,"1"
29,28,7,6,69,38,2,5,2,0.26,0,6,55.07,"1"
24,18,1,1,62,30,0,1,0,0.06,1,3,48.39,"1"
1,1,0,0,1,1,0,0,0,0,0,0,100,"0"
31,31,0,3,10,3,0,0,0,0,2,1,30,"1"
9,5,0,1,8,3,0,0,0,0,0,1,37.5,"0"
4,4,0,0,9,4,0,0,0,0,0,1,44.44,"0"
21,21,0,1,14,2,0,0,0,0,1,0,14.29,"1"
1,0,0,0,1,1,0,0,0,0,0,0,100,"0"
1,1,0,0,1,1,0,0,0,0,0,1,100,"0"
8,4,0,1,6,1,0,0,0,0,0,2,16.67,"0"
3,0,1,0,3,2,0,1,0,1.13,0,0,66.67,"0"
17,9,0,1,3,0,0,0,0,0,0,0,0,"0"
20,17,7,2,48,18,3,4,3,0.4,0,15,37.5,"1"
21,12,3,5,43,15,2,3,0,0.22,2,1,34.88,"1"
27,27,2,1,12,3,0,2,0,0.08,0,0,25,"1"
3,2,0,0,1,1,0,0,0,0,0,0,100,"0"
13,7,4,1,13,8,1,1,3,0.53,0,12,61.54,"0"
1,1,0,0,1,0,0,0,0,0,0,0,0,"0"
21,19,5,5,23,12,2,1,4,0.27,0,10,52.17,"1"
4,3,0,4,6,1,0,0,0,0,0,3,16.67,"0"
3,3,0,1,1,1,0,0,0,0,1,0,100,"0"
17,15,0,0,8,3,0,0,0,0,0,0,37.5,"1"
34,29,3,4,15,7,1,3,0,0.1,0,11,46.67,"1"
2,2,0,0,1,0,0,0,0,0,0,0,0,"0"
24,20,1,0,8,1,0,1,0,0.05,0,0,12.5,"1"
9,9,0,0,2,0,0,0,0,0,0,1,0,"0"
27,21,16,5,78,37,3,7,9,0.73,3,40,47.44,"1"
1,0,0,0,1,0,0,0,0,0,0,0,0,"0"
20,17,3,7,45,16,1,1,2,0.18,1,5,35.56,"1"
14,12,0,1,12,4,0,0,0,0,0,1,33.33,"0"
14,6,1,1,12,4,0,1,0,0.15,0,1,33.33,"0"
29,21,1,4,30,17,0,0,1,0.04,0,4,56.67,"1"
33,28,10,12,105,39,3,7,3,0.35,4,2,37.14,"1"
31,25,4,6,44,16,0,2,2,0.15,1,10,36.36,"1"
3,2,0,0,3,2,0,0,0,0,0,0,66.67,"0"
2,2,0,0,1,0,0,0,0,0,0,0,0,"0"
2,2,0,0,3,0,0,0,0,0,0,0,0,"0"
21,20,12,4,41,19,2,8,4,0.63,1,17,46.34,"1"
2,2,0,1,2,1,0,0,0,0,0,1,50,"0"
27,27,0,1,7,0,0,0,0,0,0,0,0,"1"
26,26,3,1,34,6,2,3,0,0.12,0,1,17.65,"1"
32,30,1,3,10,4,0,0,1,0.04,2,0,40,"1"
24,24,2,8,21,9,0,1,1,0.09,1,2,42.86,"1"
9,2,1,0,6,3,1,1,0,0.34,0,2,50,"0"
6,5,0,2,7,1,0,0,0,0,0,0,14.29,"0"
2,2,0,0,5,1,0,0,0,0,0,0,20,"0"
2,2,0,1,1,0,0,0,0,0,0,0,0,"0"
6,6,2,0,5,2,0,2,0,0.33,0,1,40,"0"
28,27,1,2,15,4,0,1,0,0.04,1,1,26.67,"1"
4,4,1,1,11,3,0,1,0,0.26,1,5,27.27,"0"
3,1,1,0,10,4,0,0,1,0.52,0,1,40,"0"
32,11,4,6,66,27,3,3,1,0.26,0,2,40.91,"1"
20,10,1,4,16,7,0,0,1,0.11,0,3,43.75,"0"
10,8,0,0,2,1,0,0,0,0,0,0,50,"0"
10,7,0,0,4,1,0,0,0,0,0,0,25,"0"
26,24,3,4,46,15,0,0,3,0.13,1,15,32.61,"1"
1,1,0,0,1,1,0,0,0,0,0,0,100,"0"
30,30,3,3,31,9,0,2,1,0.1,1,4,29.03,"1"
18,18,7,2,42,21,1,6,1,0.41,1,17,50,"1"
28,17,6,3,58,31,2,3,3,0.31,0,20,53.45,"1"
24,24,2,6,27,18,1,0,2,0.08,1,8,66.67,"1"
9,1,0,0,3,1,0,0,0,0,0,0,33.33,"0"
9,5,0,0,4,1,0,0,0,0,0,0,25,"0"
12,9,0,1,10,9,0,0,0,0,0,0,90,"0"
5,5,0,0,2,1,0,0,0,0,0,0,50,"0"
16,8,1,0,24,9,0,1,0,0.12,0,3,37.5,"0"
8,7,0,0,4,1,0,0,0,0,0,1,25,"0"
2,2,0,0,6,1,0,0,0,0,0,1,16.67,"0"
12,9,0,0,5,0,0,0,0,0,0,0,0,"0"
25,15,3,4,21,9,2,2,1,0.18,0,13,42.86,"1"
21,14,4,1,37,16,1,2,2,0.3,0,8,43.24,"1"
12,4,2,1,4,3,1,1,1,0.38,0,2,75,"0"
4,1,0,0,5,2,0,0,0,0,0,1,40,"0"
2,0,1,0,2,1,1,1,0,5,0,0,50,"0"
32,30,0,1,12,0,0,0,0,0,1,1,0,"1"
19,8,4,3,29,17,2,1,3,0.48,0,17,58.62,"0"
23,23,0,0,1,1,0,0,0,0,0,0,100,"1"
10,5,0,0,4,1,0,0,0,0,0,0,25,"0"
12,8,0,0,6,3,0,0,0,0,0,1,50,"0"
1,0,0,0,1,0,0,0,0,0,0,0,0,"0"
2,2,0,1,3,0,0,0,0,0,0,1,0,"0"
10,2,1,0,2,2,0,0,1,0.35,0,0,100,"0"
12,3,0,0,6,1,0,0,0,0,0,0,16.67,"0"
1,0,0,0,2,1,0,0,0,0,0,0,50,"0"
4,0,0,0,3,0,0,0,0,0,0,0,0,"0"
15,15,4,1,26,15,1,3,1,0.27,0,0,57.69,"1"
11,5,0,3,5,2,0,0,0,0,2,5,40,"0"
25,25,1,2,11,5,1,1,0,0.04,1,6,45.45,"1"
19,5,2,0,9,7,1,2,0,0.31,0,3,77.78,"0"
28,21,2,4,52,18,0,2,0,0.1,1,16,34.62,"1"
26,23,11,9,77,38,5,9,2,0.5,1,14,49.35,"1"
5,2,1,0,2,2,0,1,0,0.32,0,0,100,"0"
16,0,2,1,7,3,1,2,0,0.65,1,0,42.86,"0"
3,3,2,1,6,4,0,1,1,0.67,0,2,66.67,"0"
4,1,0,0,2,1,0,0,0,0,0,3,50,"0"
2,0,0,0,1,1,0,0,0,0,0,0,100,"0"
27,18,4,4,14,6,0,3,1,0.21,1,6,42.86,"1"
16,15,3,2,31,8,2,3,0,0.21,0,1,25.81,"1"
6,5,0,0,2,0,0,0,0,0,0,0,0,"0"
4,4,1,0,12,6,1,1,0,0.25,0,3,50,"0"
26,26,1,0,11,3,1,1,0,0.04,0,0,27.27,"1"
33,33,2,0,17,4,1,1,1,0.06,0,4,23.53,"1"
3,1,0,0,1,0,0,0,0,0,0,0,0,"0"
5,4,0,0,2,0,0,0,0,0,0,0,0,"0"
3,3,1,0,3,2,0,1,0,0.33,0,0,66.67,"0"
7,5,0,0,3,1,0,0,0,0,0,0,33.33,"0"
7,2,0,0,1,0,0,0,0,0,0,0,0,"0"
26,20,3,4,37,16,0,2,1,0.16,1,1,43.24,"1"
25,16,0,2,39,13,0,0,0,0,0,1,33.33,"1"
11,6,2,1,15,3,1,1,1,0.3,0,1,20,"0"
24,11,5,3,50,23,0,3,2,0.38,0,37,46,"1"
16,12,0,1,3,1,0,0,0,0,0,1,33.33,"1"
28,16,0,1,10,2,0,0,0,0,1,1,20,"1"
27,27,2,5,34,10,0,0,2,0.08,1,0,29.41,"1"
5,4,1,2,5,2,0,1,0,0.31,0,6,40,"0"
18,8,7,2,21,9,3,2,5,0.77,1,9,42.86,"0"
12,12,0,0,15,2,0,0,0,0,0,0,13.33,"0"
30,10,3,6,42,9,0,1,2,0.19,1,3,21.43,"1"
20,20,0,4,6,2,0,0,0,0,1,0,33.33,"1"
4,3,1,1,9,4,0,1,0,0.28,1,3,44.44,"0"
3,3,1,2,9,5,1,1,0,0.31,0,0,55.56,"0"
26,21,0,3,10,3,0,0,0,0,1,3,30,"1"
1,0,0,0,1,0,0,0,0,0,0,0,0,"0"
26,21,3,3,25,9,1,3,0,0.14,1,1,36,"1"
5,5,0,2,5,2,0,0,0,0,0,2,40,"0"
1,0,0,0,1,0,0,0,0,0,0,0,0,"0"
1,0,0,0,1,1,0,0,0,0,0,0,100,"0"
25,20,16,2,80,38,2,9,7,0.77,0,34,47.5,"1"
1,1,0,0,1,1,0,0,0,0,0,1,100,"0"
2,2,0,0,3,1,0,0,0,0,0,1,33.33,"0"
19,19,3,4,26,12,1,1,2,0.16,1,5,46.15,"1"
31,31,1,1,22,5,1,0,1,0.03,1,0,22.73,"1"
24,24,0,0,1,1,0,0,0,0,0,0,100,"1"
4,4,2,5,10,3,1,1,1,0.46,2,2,30,"0"
12,11,0,0,2,0,0,0,0,0,0,2,0,"0"
32,31,2,2,9,4,0,2,0,0.07,1,3,44.44,"1"
28,23,3,0,12,5,0,0,3,0.13,0,1,41.67,"1"
1,1,0,0,1,0,0,0,0,0,0,0,0,"0"
2,0,0,1,1,0,0,0,0,0,0,0,0,"0"
29,24,1,7,26,8,0,1,0,0.04,1,1,30.77,"1"
28,21,2,1,20,8,0,1,1,0.09,0,3,40,"1"
9,7,0,0,3,1,0,0,0,0,0,0,33.33,"0"
1,1,1,0,2,1,0,0,1,1.03,0,0,50,"0"
5,5,0,2,1,0,0,0,0,0,2,0,0,"0"
14,2,0,0,7,3,0,0,0,0,0,1,42.86,"0"
27,23,4,3,58,28,1,3,1,0.17,0,9,48.28,"1"
28,28,0,0,9,2,0,0,0,0,0,3,22.22,"1"
4,4,0,0,1,0,0,0,0,0,0,0,0,"0"
22,17,0,3,9,3,0,0,0,0,2,0,33.33,"1"
2,2,1,0,4,2,0,1,0,0.5,0,0,50,"0"
5,5,0,0,3,1,0,0,0,0,0,1,33.33,"0"
11,1,0,0,4,2,0,0,0,0,0,3,50,"0"
15,2,0,2,9,6,0,0,0,0,1,1,66.67,"0"
10,0,1,3,11,3,0,0,1,0.36,1,0,27.27,"0"
30,30,0,3,8,2,0,0,0,0,1,0,25,"1"
29,27,2,1,11,4,0,2,0,0.07,0,1,36.36,"1"
32,27,2,5,20,4,1,1,1,0.07,1,2,20,"1"
8,1,1,1,4,2,0,1,0,0.39,0,2,50,"0"
2,2,0,1,3,1,0,0,0,0,0,0,33.33,"0"
19,10,4,0,28,11,3,2,2,0.41,0,5,39.29,"0"
4,4,0,1,5,2,0,0,0,0,0,8,40,"0"
4,1,0,0,2,0,0,0,0,0,0,0,0,"0"
27,18,12,4,60,26,3,11,1,0.62,2,15,43.33,"1"
30,30,10,14,86,28,3,8,2,0.34,4,12,32.56,"1"
22,13,2,1,19,8,1,0,2,0.15,1,4,42.11,"1"
25,25,3,0,11,8,1,2,1,0.12,0,0,72.73,"1"
4,0,0,1,2,1,0,0,0,0,0,0,50,"0"
24,23,4,3,24,7,2,2,2,0.18,0,7,29.17,"1"
2,2,1,1,3,1,0,1,0,0.5,1,0,33.33,"0"
11,4,2,2,15,10,1,2,0,0.36,0,0,66.67,"0"
26,22,1,1,15,5,1,1,0,0.04,0,4,33.33,"1"
26,24,0,1,4,1,0,0,0,0,0,2,25,"1"
26,25,3,5,18,4,0,1,2,0.13,4,3,22.22,"1"
1,0,0,0,2,1,0,0,0,0,0,0,50,"0"
1,1,0,0,4,1,0,0,0,0,0,0,25,"0"
30,26,1,3,15,5,0,0,1,0.04,0,1,33.33,"1"
32,31,12,4,78,35,0,6,6,0.43,1,12,44.87,"1"
33,33,2,0,11,4,1,1,1,0.06,0,2,36.36,"1"
7,7,3,2,10,5,0,2,1,0.44,1,1,50,"0"
33,31,6,12,69,25,1,4,2,0.2,3,7,36.23,"1"
17,17,0,0,3,0,0,0,0,0,0,0,0,"1"
13,10,0,1,11,3,0,0,0,0,0,0,27.27,"0"
1,1,0,0,2,1,0,0,0,0,0,0,50,"0"
20,6,5,1,25,12,1,3,2,0.56,0,8,48,"0"
20,18,0,0,7,1,0,0,0,0,0,0,14.29,"1"
2,2,0,0,1,1,0,0,0,0,0,1,100,"0"
21,21,3,2,18,9,0,2,1,0.15,0,2,50,"1"
4,4,1,0,3,2,1,0,1,0.27,0,0,66.67,"0"
18,13,0,2,18,3,0,0,0,0,1,0,16.67,"0"
23,17,3,2,18,7,1,1,2,0.17,1,1,38.89,"1"
9,8,1,4,9,2,0,1,0,0.15,0,0,22.22,"0"
5,5,0,0,2,1,0,0,0,0,0,0,50,"0"
4,0,0,1,1,1,0,0,0,0,0,0,100,"0"
2,2,0,0,1,0,0,0,0,0,0,0,0,"0"
8,3,0,1,2,1,0,0,0,0,0,0,50,"0"
16,13,1,0,4,1,0,0,1,0.08,0,0,25,"1"
25,18,1,7,13,5,0,0,1,0.06,2,0,38.46,"1"
19,18,0,1,2,1,0,0,0,0,1,1,50,"1"
16,16,0,0,4,2,0,0,0,0,0,0,50,"1"
22,22,9,1,84,35,3,5,4,0.4,0,14,41.67,"1"
9,1,0,0,1,0,0,0,0,0,0,2,0,"0"
16,14,0,1,1,0,0,0,0,0,1,2,0,"1"
2,2,0,0,2,1,0,0,0,0,0,1,50,"0"
20,13,1,1,4,3,0,0,1,0.08,1,0,75,"1"
22,22,1,0,13,3,0,0,1,0.05,0,3,23.08,"1"
4,4,0,0,9,5,0,0,0,0,0,0,55.56,"0"
30,30,12,17,92,34,1,6,6,0.4,5,3,36.96,"1"
14,9,4,2,28,16,2,1,3,0.45,1,7,57.14,"0"
28,27,0,2,6,2,0,0,0,0,0,0,33.33,"1"
21,21,1,2,24,8,0,1,0,0.05,1,9,33.33,"1"
9,4,0,0,7,2,0,0,0,0,0,3,28.57,"0"
2,2,1,0,6,3,1,1,0,0.53,0,2,50,"0"
14,13,1,1,10,3,0,0,1,0.08,0,0,30,"1"
2,2,1,1,5,2,0,0,1,0.5,1,2,40,"0"
28,28,3,5,21,9,1,3,0,0.12,4,3,42.86,"1"
1,0,0,0,1,1,0,0,0,0,0,0,100,"0"
31,20,2,1,38,13,1,2,0,0.09,0,1,34.21,"1"
5,5,0,0,4,1,0,0,0,0,0,0,25,"0"
5,5,0,2,14,5,0,0,0,0,1,0,35.71,"0"
5,0,1,0,1,1,0,1,0,0.93,0,0,100,"0"
23,20,0,3,6,3,0,0,0,0,2,0,50,"1"
8,0,0,0,3,1,0,0,0,0,0,0,33.33,"0"
7,7,0,0,1,1,0,0,0,0,0,0,100,"0"
10,8,5,1,20,10,0,2,3,0.61,0,10,50,"0"
31,31,4,5,47,15,0,2,2,0.13,1,0,31.91,"1"
29,21,4,2,34,16,1,3,1,0.22,0,23,47.06,"1"
17,12,2,3,15,6,1,1,1,0.17,0,1,40,"0"
3,3,1,0,3,1,0,0,1,0.33,0,0,33.33,"0"
2,2,0,0,1,0,0,0,0,0,0,0,0,"0"
27,26,0,0,3,1,0,0,0,0,0,0,33.33,"1"
20,4,4,0,18,10,1,0,4,0.68,0,6,55.56,"0"
8,6,0,0,1,0,0,0,0,0,0,0,0,"0"
17,15,5,7,45,17,2,5,0,0.33,0,14,37.78,"1"
33,32,0,1,3,1,0,0,0,0,1,1,33.33,"1"
33,33,1,1,6,2,1,1,0,0.03,0,1,33.33,"1"
4,3,0,0,1,1,0,0,0,0,0,0,100,"0"
33,26,7,6,40,16,0,3,4,0.27,1,2,40,"1"
6,6,0,0,2,1,0,0,0,0,0,0,50,"0"
7,0,0,1,4,1,0,0,0,0,0,1,25,"0"
7,5,0,0,5,1,0,0,0,0,0,0,20,"0"
11,3,0,1,3,0,0,0,0,0,0,0,0,"0"
25,24,4,4,50,15,1,2,2,0.17,1,3,30,"1"
2,2,0,0,2,0,0,0,0,0,0,0,0,"0"
6,3,0,1,2,2,0,0,0,0,0,1,100,"0"
21,20,0,0,9,2,0,0,0,0,0,1,22.22,"1"
2,2,0,0,8,0,0,0,0,0,0,0,0,"0"
20,18,0,0,3,0,0,0,0,0,0,1,0,"1"
24,10,1,0,24,10,0,0,1,0.08,0,5,41.67,"1"
4,4,0,0,2,1,0,0,0,0,0,0,50,"0"
9,3,0,1,6,2,0,0,0,0,1,1,33.33,"0"
22,12,2,1,37,12,0,1,1,0.16,0,1,32.43,"1"
5,5,0,0,5,2,0,0,0,0,0,0,40,"0"
15,15,3,0,7,3,0,3,0,0.21,0,1,42.86,"1"
1,0,1,0,1,1,0,0,1,4.09,0,0,100,"0"
4,4,0,0,1,1,0,0,0,0,0,0,100,"0"
11,7,0,0,8,5,0,0,0,0,0,0,62.5,"0"
2,2,2,0,2,2,0,0,2,1,0,0,100,"0"
27,21,5,7,34,12,0,1,4,0.25,1,0,35.29,"1"
3,0,0,1,4,3,0,0,0,0,0,0,75,"0"
24,21,1,1,15,6,0,0,1,0.05,0,1,40,"1"
17,16,5,3,49,15,1,3,2,0.33,0,40,30.61,"1"
1,1,0,0,1,0,0,0,0,0,0,0,0,"0"
30,27,9,7,69,30,4,3,6,0.35,3,21,43.48,"1"
25,25,2,2,30,9,2,2,0,0.09,2,0,30,"1"
20,19,0,1,8,0,0,0,0,0,0,0,0,"1"
1,1,0,0,4,0,0,0,0,0,0,0,0,"0"
29,28,0,0,6,2,0,0,0,0,0,0,33.33,"1"
33,31,0,0,3,1,0,0,0,0,0,3,33.33,"1"
34,34,0,3,11,2,0,0,0,0,1,0,18.18,"1"
15,6,3,1,21,8,2,2,1,0.4,0,3,38.1,"0"
19,13,1,0,18,7,0,1,0,0.09,0,2,38.89,"0"
22,22,0,2,19,8,0,0,0,0,1,1,42.11,"1"
6,2,1,0,4,1,0,0,1,0.39,0,0,25,"0"
2,1,0,0,2,0,0,0,0,0,0,0,0,"0"
18,13,1,3,21,6,0,1,0,0.09,0,1,28.57,"0"
29,28,3,1,34,18,0,2,1,0.11,0,2,52.94,"1"
2,0,1,0,2,1,0,1,0,2.43,0,0,50,"0"
6,3,1,1,8,2,1,1,0,0.33,0,1,25,"0"
9,3,0,1,8,3,0,0,0,0,0,0,37.5,"0"
27,27,11,0,62,30,3,3,8,0.42,0,28,48.39,"1"
2,0,1,0,1,1,0,0,1,3.1,0,0,100,"0"
2,2,0,0,1,1,0,0,0,0,0,0,100,"0"
21,8,2,0,14,8,0,1,1,0.2,0,3,57.14,"0"
5,5,3,2,16,12,1,1,2,0.59,1,1,75,"0"
20,12,1,4,24,6,0,0,1,0.08,1,2,25,"1"
32,29,8,5,76,29,1,2,6,0.28,0,27,38.16,"1"
29,26,3,3,27,8,0,3,0,0.11,0,2,29.63,"1"
2,2,0,0,5,1,0,0,0,0,0,0,20,"0"
1,0,0,0,1,1,0,0,0,0,0,0,100,"0"
1,0,0,0,2,0,0,0,0,0,0,0,0,"0"
20,15,9,2,30,13,3,5,4,0.58,1,12,43.33,"1"
1,1,0,0,1,0,0,0,0,0,0,0,0,"0"
1,1,0,0,1,1,0,0,0,0,0,0,100,"0"
10,4,0,1,14,3,0,0,0,0,0,2,21.43,"0"
18,14,0,0,2,1,0,0,0,0,0,1,50,"1"
29,27,0,1,11,3,0,0,0,0,0,2,27.27,"1"
25,25,0,1,13,1,0,0,0,0,0,0,7.69,"1"
3,0,0,0,2,1,0,0,0,0,0,1,50,"0"
1,1,0,0,1,1,0,0,0,0,0,0,100,"0"
2,2,0,0,1,0,0,0,0,0,0,0,0,"0"
